Step; State; Reward
0; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
668; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
669; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
670; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
671; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
672; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
673; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
674; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
675; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
676; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
677; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
678; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
679; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
680; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
681; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
682; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
683; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
684; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
685; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
686; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
687; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
688; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
689; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
690; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
691; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
692; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
693; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
694; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
695; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
696; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
697; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
698; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
699; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
700; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
701; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
702; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
703; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
704; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
705; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
706; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
707; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
708; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
709; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
710; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
711; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
712; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
713; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
714; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
715; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
716; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
717; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
718; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
719; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
720; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
721; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
722; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
723; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
724; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
725; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
726; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
727; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
728; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
729; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
730; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
731; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
732; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
733; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
734; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
735; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
736; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
737; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
738; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
739; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
740; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
741; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
742; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
743; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
744; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
745; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
746; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
747; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
748; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
749; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
750; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
751; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
752; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
753; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
754; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
755; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
756; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
757; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
758; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
759; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
760; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
761; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
762; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
763; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
764; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
765; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
766; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
767; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
768; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
769; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
770; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
771; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
772; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
773; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
774; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
775; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
776; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
777; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
778; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
779; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
