agent, num_iperfs, port_number, original_size, transfered, retries, flow_completion_time, bandwidth, iter
B1,8,5208,100M,96.4,-1,505.38,1.6,0
B1,8,46118,100M,101.0,6330.0,647.0,1.31,4
B1,8,5208,100M,96.9,-1,628.63,1.29,1
B1,8,46118,100M,100.0,3718.0,618.0,1.36,0
B1,8,46118,100M,100.0,2626.0,560.0,1.5,1
B1,8,5208,100M,84.8,-1,508.5,1.4,4
B1,8,46118,100M,100.0,6191.0,602.0,1.4,3
B1,8,46118,100M,101.0,9441.0,389.0,2.17,2
B1,8,5201,100M,87.9,-1,170.58,4.32,0
B1,8,46110,100M,100.0,8503.0,161.0,5.21,4
B1,8,46114,100M,100.0,1906.0,559.0,1.5,3
B1,8,5202,100M,88.2,-1,556.19,1.33,2
B1,8,5207,100M,101.0,-1,589.02,1.44,4
B1,8,46116,100M,101.0,20661.0,555.0,1.52,0
B1,8,5203,100M,91.2,-1,559.07,1.37,3
B1,8,5203,100M,95.8,-1,494.51,1.63,2
B1,8,46116,100M,100.0,2942.0,450.01,1.86,1
B1,8,5202,100M,88.7,-1,632.47,1.18,3
B1,8,46114,100M,101.0,3593.0,494.0,1.71,2
B1,8,5206,100M,84.9,-1,444.28,1.6,4
B1,8,5201,100M,92.6,-1,649.76,1.2,1
B1,8,5201,100M,97.0,-1,601.75,1.35,3
B1,8,5202,100M,93.1,-1,453.12,1.72,1
B1,8,46114,100M,100.0,13899.0,302.0,2.78,0
B1,8,5205,100M,86.8,-1,647.44,1.13,4
B1,8,46116,100M,100.0,12597.0,449.0,1.87,3
B1,8,46112,100M,100.0,6470.0,646.0,1.3,4
B1,8,5203,100M,92.1,-1,303.54,2.55,0
B1,8,5203,100M,95.4,-1,628.59,1.27,1
B1,8,5204,100M,91.4,-1,558.99,1.37,4
B1,8,46116,100M,101.0,4981.0,459.0,1.84,2
B1,8,46114,100M,100.0,3462.0,627.0,1.34,1
B1,8,5202,100M,91.5,-1,462.44,1.66,0
B1,8,5201,100M,98.6,-1,312.4,2.65,2
B1,8,5206,100M,95.1,-1,299.08,2.67,3
B1,8,46110,100M,101.0,15702.0,311.8,2.71,2
B1,8,5205,100M,93.7,-1,561.88,1.4,1
B1,8,5202,100M,92.2,-1,646.02,1.2,4
B1,8,5207,100M,86.8,-1,504.29,1.44,2
B1,8,5204,100M,98.3,-1,556.82,1.48,0
B1,8,46112,100M,100.0,12154.0,451.0,1.87,1
B1,8,46112,100M,101.0,11787.0,459.96,1.84,0
B1,8,5204,100M,93.7,-1,452.23,1.74,1
B1,8,5203,100M,91.7,-1,598.3,1.29,4
B1,8,5207,100M,90.7,-1,457.78,1.66,3
B1,8,46114,100M,101.0,5025.0,596.01,1.42,4
B1,8,5205,100M,90.4,-1,620.74,1.22,0
B1,8,46110,100M,100.0,14641.0,601.59,1.4,3
B1,8,5206,100M,97.1,-1,349.64,2.33,2
B1,8,46110,100M,101.0,8606.0,646.89,1.31,1
B1,8,5206,100M,90.3,-1,601.87,1.26,0
B1,8,5205,100M,87.9,-1,390.79,1.89,2
B1,8,5207,100M,95.5,-1,472.0,1.7,1
B1,8,46112,100M,101.0,7331.0,556.0,1.53,2
B1,8,5204,100M,97.3,-1,450.32,1.81,3
B1,8,5204,100M,95.7,-1,460.85,1.74,2
B1,8,46112,100M,100.0,6667.0,630.0,1.33,3
B1,8,5207,100M,92.1,-1,543.75,1.42,0
B1,8,46116,100M,101.0,4090.0,556.0,1.52,4
B1,8,5205,100M,96.5,-1,602.03,1.35,3
B1,8,5201,100M,85.1,-1,162.48,4.39,4
B1,8,5206,100M,95.9,-1,624.53,1.29,1
B1,8,46110,100M,101.0,3967.0,167.0,5.06,0
B1,8,5202,200M,192.0,-1,950.37,1.69,3
B1,8,46114,200M,200.0,25771.0,1179.0,1.42,2
B1,8,5201,200M,194.0,-1,886.69,1.84,1
B1,8,5206,200M,190.0,-1,717.91,2.22,4
B1,8,5203,200M,186.0,-1,1179.06,1.32,2
B1,8,46116,200M,200.0,18431.0,981.07,1.71,1
B1,8,46116,200M,201.0,27667.0,1154.0,1.46,0
B1,8,5207,200M,196.0,-1,951.27,1.73,4
B1,8,5203,200M,187.0,-1,1214.02,1.29,3
B1,8,46110,200M,200.0,31134.0,557.0,3.02,4
B1,8,5201,200M,193.0,-1,1151.53,1.4,0
B1,8,46114,200M,201.0,19026.0,1214.0,1.39,3
B1,8,5202,200M,190.0,-1,894.31,1.78,2
B1,8,46114,200M,200.0,13000.0,822.0,2.04,1
B1,8,5202,200M,200.0,-1,659.21,2.54,0
B1,8,5201,200M,192.0,-1,860.0,1.87,2
B1,8,5204,200M,190.0,-1,1067.52,1.49,4
B1,8,5203,200M,192.0,-1,823.38,1.96,1
B1,8,46116,200M,200.0,13905.0,764.0,2.2,2
B1,8,46116,200M,200.0,10807.0,891.72,1.88,3
B1,8,5203,200M,195.0,-1,1163.27,1.41,0
B1,8,46112,200M,200.0,18551.0,970.0,1.73,4
B1,8,5201,200M,191.0,-1,623.29,2.57,3
B1,8,5205,200M,190.0,-1,1223.13,1.31,4
B1,8,5202,200M,194.0,-1,1176.09,1.38,1
B1,8,46114,200M,201.0,16529.0,1162.0,1.45,0
B1,8,5205,200M,198.0,-1,908.65,1.83,0
B1,8,46114,200M,201.0,20782.0,1040.0,1.62,4
B1,8,46110,200M,200.0,13970.0,622.45,2.7,3
B1,8,5206,200M,196.0,-1,1000.24,1.65,2
B1,8,5203,200M,189.0,-1,1042.16,1.52,4
B1,8,46112,200M,200.0,22933.0,658.0,2.55,0
B1,8,5204,200M,198.0,-1,982.85,1.69,1
B1,8,5207,200M,196.0,-1,1088.72,1.51,3
B1,8,5207,200M,197.0,-1,663.92,2.49,2
B1,8,5204,200M,190.0,-1,1154.48,1.38,0
B1,8,46112,200M,200.0,23291.0,1174.0,1.43,1
B1,8,5206,200M,199.0,-1,936.69,1.79,3
B1,8,46110,200M,201.0,29651.0,859.0,1.96,2
B1,8,5202,200M,195.0,-1,971.95,1.69,4
B1,8,5205,200M,191.0,-1,1039.6,1.54,1
B1,8,5205,200M,193.0,-1,1121.21,1.45,3
B1,8,5206,200M,191.0,-1,1191.2,1.35,1
B1,8,46110,200M,201.0,17985.0,1150.0,1.47,0
B1,8,5201,200M,188.0,-1,557.65,2.83,4
B1,8,5204,200M,197.0,-1,765.56,2.16,2
B1,8,46112,200M,201.0,10179.0,948.0,1.78,3
B1,8,46116,200M,200.0,12954.0,1065.0,1.58,4
B1,8,5207,200M,190.0,-1,689.56,2.31,0
B1,8,5207,200M,190.0,-1,1218.06,1.31,1
B1,8,46112,200M,200.0,14628.0,892.0,1.88,2
B1,8,5204,200M,199.0,-1,891.76,1.88,3
B1,8,46110,200M,201.0,19239.0,886.0,1.9,1
B1,8,5206,200M,196.0,-1,1037.46,1.58,0
B1,8,5205,200M,187.0,-1,1091.3,1.43,2
B1,8,5208,200M,197.0,-1,1071.97,1.54,2
B1,8,5208,200M,198.0,-1,1028.05,1.61,3
B1,8,5208,200M,195.0,-1,875.0,1.87,1
B1,8,46118,200M,201.0,12867.0,1222.45,1.38,4
B1,8,5208,200M,195.0,-1,629.05,2.61,0
B1,8,5208,200M,190.0,-1,1181.26,1.35,4
B1,8,46118,200M,201.0,25550.0,1037.0,1.62,1
B1,8,46118,200M,200.0,16263.0,907.72,1.85,0
B1,8,46118,200M,200.0,30075.0,1090.0,1.54,2
B1,8,46118,200M,201.0,28291.0,1119.9,1.51,3
B1,8,46122,200M,200.0,16816.0,662.0,2.54,2
B1,8,46120,200M,201.0,30854.0,1189.0,1.42,1
B1,8,46120,200M,201.0,29434.0,1035.0,1.63,0
B1,8,46122,200M,200.0,11665.0,1088.24,1.54,3
B1,8,46122,200M,201.0,25888.0,1218.0,1.39,1
B1,8,46120,200M,200.0,20643.0,999.0,1.68,2
B1,8,46124,200M,200.0,22653.0,1180.0,1.42,4
B1,8,46120,200M,200.0,12825.0,936.0,1.79,3
B1,8,46122,200M,200.0,20977.0,688.0,2.44,0
B1,8,46122,200M,200.0,22317.0,949.0,1.77,4
B1,8,46124,200M,200.0,18406.0,627.0,2.68,0
B1,8,46124,200M,201.0,12498.0,873.0,1.93,1
B1,8,46120,200M,200.0,10031.0,716.0,2.34,4
B1,8,46124,200M,200.0,18952.0,1026.58,1.64,3
B1,8,46124,200M,201.0,30552.0,1070.87,1.57,2
B1,8,46118,500M,501.0,38471.0,2339.0,1.8,0
B1,8,46118,500M,501.0,58878.0,2146.0,1.96,1
B1,8,5208,500M,None,None,None,None,4
B1,8,46118,500M,500.0,56701.0,1726.0,2.43,3
B1,8,46118,500M,500.0,59562.0,2136.0,1.96,2
B1,8,5208,500M,487.0,-1,2840.4,1.44,3
B1,8,5208,500M,493.0,-1,2055.18,2.01,2
B1,8,5208,500M,499.0,-1,1928.77,2.17,0
B1,8,46118,500M,501.0,83950.0,2294.0,1.83,4
B1,8,5208,500M,496.0,-1,2122.92,1.96,1
B1,8,5202,500M,497.0,-1,2049.07,2.03,4
B1,8,5205,500M,490.0,-1,2146.02,1.91,1
B1,8,5206,500M,494.0,-1,2357.44,1.76,3
B1,8,46110,500M,None,None,None,None,2
B1,8,5204,500M,494.0,-1,2104.02,1.97,0
B1,8,46112,500M,500.0,70204.0,2479.0,1.69,1
B1,8,5207,500M,488.0,-1,2191.08,1.87,2
B1,8,5207,500M,496.0,-1,2630.78,1.58,3
B1,8,5203,500M,500.0,-1,1838.39,2.28,4
B1,8,46112,500M,500.0,59569.0,2480.0,1.69,0
B1,8,5204,500M,499.0,-1,2132.89,1.96,1
B1,8,46110,500M,500.0,52427.0,2604.0,1.61,3
B1,8,5206,500M,497.0,-1,2777.86,1.5,2
B1,8,5205,500M,497.0,-1,2339.04,1.78,0
B1,8,46114,500M,500.0,56607.0,1836.6,2.29,4
B1,8,5205,500M,494.0,-1,2136.86,1.94,2
B1,8,46110,500M,500.0,59044.0,1581.0,2.65,1
B1,8,5206,500M,489.0,-1,2030.13,2.02,0
B1,8,46112,500M,501.0,39789.0,2479.0,1.7,2
B1,8,5204,500M,486.0,-1,2516.24,1.62,3
B1,8,5207,500M,499.0,-1,2421.45,1.73,1
B1,8,46116,500M,None,None,None,None,4
B1,8,5207,500M,None,None,None,None,0
B1,8,5204,500M,500.0,-1,1688.31,2.48,2
B1,8,46112,500M,500.0,40747.0,2757.0,1.52,3
B1,8,5206,500M,487.0,-1,2798.0,1.46,1
B1,8,46110,500M,501.0,79705.0,2538.23,1.65,0
B1,8,5201,500M,490.0,-1,2280.14,1.8,4
B1,8,5205,500M,497.0,-1,1727.9,2.41,3
B1,8,46114,500M,501.0,61398.0,2836.0,1.48,3
B1,8,5202,500M,488.0,-1,2480.3,1.65,2
B1,8,46110,500M,501.0,68902.0,2280.1,1.84,4
B1,8,5201,500M,489.0,-1,2538.28,1.62,0
B1,8,5203,500M,488.0,-1,2836.05,1.44,3
B1,8,46116,500M,500.0,53542.0,2104.0,1.99,0
B1,8,5207,500M,501.0,-1,1359.07,3.09,4
B1,8,46116,500M,501.0,63564.0,2131.28,1.97,1
B1,8,5203,500M,491.0,-1,3032.37,1.36,2
B1,8,5201,500M,486.0,-1,1581.89,2.58,1
B1,8,5206,500M,494.0,-1,2154.21,1.92,4
B1,8,5202,500M,495.0,-1,2758.15,1.51,3
B1,8,46114,500M,501.0,42856.0,3030.0,1.39,2
B1,8,5205,500M,489.0,-1,2294.04,1.79,4
B1,8,5202,500M,487.0,-1,2479.31,1.65,1
B1,8,46114,500M,501.0,31420.0,2260.0,1.86,0
B1,8,5201,500M,494.0,-1,2606.13,1.59,3
B1,8,5203,500M,498.0,-1,2261.86,1.85,0
B1,8,46112,500M,500.0,52385.0,2049.0,2.05,4
B1,8,46116,500M,500.0,59441.0,2512.0,1.67,3
B1,8,46116,500M,500.0,74926.0,1688.17,2.48,2
B1,8,5204,500M,None,None,None,None,4
B1,8,5203,500M,488.0,-1,3086.04,1.33,1
B1,8,5201,500M,None,None,None,None,2
B1,8,46114,500M,500.0,49985.0,3086.0,1.36,1
B1,8,5202,500M,485.0,-1,2480.01,1.64,0
B1,8,46124,500M,501.0,56364.0,2121.0,1.98,1
B1,8,46124,500M,500.0,31704.0,1928.64,2.18,0
B1,8,46122,500M,501.0,65581.0,1356.65,3.1,4
B1,8,46124,500M,501.0,52381.0,2054.0,2.05,2
B1,8,46124,500M,501.0,66192.0,2840.0,1.48,3
B1,8,46120,500M,501.0,35172.0,2154.0,1.95,4
B1,8,46122,500M,501.0,38961.0,2629.0,1.6,3
B1,8,46120,500M,501.0,65653.0,2030.0,2.07,0
B1,8,46120,500M,501.0,55725.0,2798.0,1.5,1
B1,8,46122,500M,500.0,60279.0,2191.0,1.92,2
B1,8,46122,500M,None,None,None,None,0
B1,8,46120,500M,501.0,46542.0,2356.0,1.78,3
B1,8,46124,500M,None,None,None,None,4
B1,8,46120,500M,500.0,50082.0,2776.1,1.51,2
B1,8,46122,500M,501.0,50303.0,2419.4,1.74,1
B2,2,46110,10M,10.1,0.0,9.75,8.68,3
B2,2,46110,10M,10.8,0.0,9.82,9.26,2
B2,2,46110,10M,10.7,0.0,10.88,8.24,0
B2,2,46110,10M,10.6,1.0,11.89,7.49,1
B2,2,46110,10M,10.0,0.0,10.0,8.41,4
B2,2,46112,10M,10.5,0.0,13.0,6.75,0
B2,2,46112,10M,10.9,0.0,12.91,7.11,1
B2,2,46112,10M,10.1,0.0,13.0,6.5,3
B2,2,46112,10M,10.6,0.0,12.88,6.92,2
B2,2,46112,10M,10.2,0.0,12.0,7.16,4
B2,2,5202,10M,6.51,-1,14.92,3.66,0
B2,2,5201,10M,7.75,-1,10.85,5.99,4
B2,2,5202,10M,7.28,-1,14.26,4.28,1
B2,2,5202,10M,5.74,-1,14.27,3.38,3
B2,2,5202,10M,6.87,-1,13.93,4.14,2
B2,2,5201,10M,8.49,-1,10.74,6.63,2
B2,2,5201,10M,7.94,-1,10.61,6.27,3
B2,2,5201,10M,8.65,-1,13.0,5.58,1
B2,2,5201,10M,7.88,-1,12.08,5.47,0
B2,2,5202,10M,6.55,-1,12.72,4.32,4
B2,2,5202,50M,42.7,-1,107.24,3.34,3
B2,2,5202,50M,44.8,-1,79.93,4.7,2
B2,2,5202,50M,46.7,-1,81.68,4.79,0
B2,2,5201,50M,45.2,-1,181.08,2.09,4
B2,2,5202,50M,43.5,-1,130.3,2.8,1
B2,2,5201,50M,44.9,-1,123.17,3.06,1
B2,2,5201,50M,42.1,-1,78.77,4.48,0
B2,2,5202,50M,44.7,-1,183.7,2.04,4
B2,2,5201,50M,43.4,-1,70.46,5.16,2
B2,2,5201,50M,46.3,-1,129.26,3.01,3
B2,2,46112,50M,50.0,2227.0,106.0,3.96,3
B2,2,46112,50M,50.5,566.0,79.0,5.36,2
B2,2,46112,50M,51.0,658.0,81.56,5.25,0
B2,2,46112,50M,50.0,1348.0,130.0,3.23,1
B2,2,46112,50M,50.6,2978.0,183.0,2.32,4
B2,2,46110,50M,50.8,232.0,74.0,5.75,0
B2,2,46110,50M,50.1,1205.0,123.0,3.42,1
B2,2,46110,50M,51.2,1594.0,128.0,3.35,3
B2,2,46110,50M,50.2,306.0,69.0,6.1,2
B2,2,46110,50M,50.5,2459.0,180.0,2.35,4
B2,2,46110,100M,100.0,719.0,167.0,5.04,1
B2,2,46112,100M,101.0,1047.0,120.0,7.07,2
B2,2,5201,100M,91.6,-1,148.01,5.19,4
B2,2,46112,100M,100.0,2031.0,98.0,8.59,3
B2,2,46110,100M,101.0,705.0,160.0,5.3,0
B2,2,46110,100M,100.0,3010.0,105.0,8.0,2
B2,2,5202,100M,95.2,-1,143.63,5.56,4
B2,2,46112,100M,100.0,729.0,157.0,5.35,1
B2,2,46112,100M,101.0,783.0,145.0,5.82,0
B2,2,46110,100M,101.0,7160.0,107.0,7.91,3
B2,2,5202,100M,93.5,-1,158.55,4.95,1
B2,2,5201,100M,88.3,-1,108.64,6.82,3
B2,2,46112,100M,101.0,601.0,143.0,5.93,4
B2,2,5201,100M,88.9,-1,105.93,7.04,2
B2,2,5202,100M,94.5,-1,145.16,5.46,0
B2,2,46110,100M,101.0,1318.0,148.0,5.7,4
B2,2,5202,100M,88.9,-1,120.97,6.17,2
B2,2,5201,100M,94.7,-1,161.05,4.93,0
B2,2,5201,100M,95.4,-1,167.92,4.76,1
B2,2,5202,100M,88.3,-1,99.3,7.46,3
B2,2,46110,200M,201.0,5341.0,341.1,4.94,0
B2,2,46112,200M,201.0,9987.0,422.56,3.98,3
B2,2,5201,200M,185.0,-1,552.38,2.81,4
B2,2,46112,200M,200.0,3622.0,271.0,6.2,2
B2,2,46110,200M,201.0,8596.0,503.0,3.35,1
B2,2,46110,200M,200.0,7718.0,390.0,4.31,3
B2,2,46112,200M,201.0,5858.0,280.0,6.01,0
B2,2,5202,200M,187.0,-1,428.07,3.67,4
B2,2,46112,200M,200.0,8403.0,303.0,5.54,1
B2,2,46110,200M,201.0,4301.0,334.0,5.04,2
B2,2,5201,200M,188.0,-1,335.2,4.7,2
B2,2,5202,200M,192.0,-1,281.98,5.72,0
B2,2,5202,200M,191.0,-1,305.49,5.24,1
B2,2,46112,200M,200.0,8363.0,425.0,3.95,4
B2,2,5201,200M,190.0,-1,391.16,4.09,3
B2,2,5201,200M,190.0,-1,505.67,3.16,1
B2,2,5202,200M,191.0,-1,422.6,3.78,3
B2,2,5202,200M,187.0,-1,272.95,5.73,2
B2,2,5201,200M,191.0,-1,341.15,4.69,0
B2,2,46110,200M,201.0,7465.0,552.0,3.05,4
B2,2,46112,500M,500.0,39648.0,1037.0,4.05,4
B2,2,5201,500M,488.0,-1,759.5,5.39,3
B2,2,5202,500M,489.0,-1,643.44,6.38,1
B2,2,5202,500M,488.0,-1,1251.24,3.27,0
B2,2,5201,500M,488.0,-1,873.77,4.68,2
B2,2,46110,500M,500.0,28855.0,1173.0,3.58,4
B2,2,5201,500M,494.0,-1,678.03,6.11,0
B2,2,5202,500M,489.0,-1,1394.53,2.94,2
B2,2,5202,500M,None,None,None,None,3
B2,2,5201,500M,490.0,-1,1104.76,3.72,1
B2,2,46110,500M,500.0,14598.0,1102.0,3.81,1
B2,2,46112,500M,501.0,36527.0,1393.0,3.02,2
B2,2,46112,500M,None,None,None,None,3
B2,2,5201,500M,490.0,-1,1175.5,3.49,4
B2,2,46110,500M,500.0,23912.0,678.0,6.19,0
B2,2,46110,500M,500.0,24708.0,871.0,4.82,2
B2,2,46112,500M,501.0,4931.0,642.0,6.55,1
B2,2,5202,500M,493.0,-1,1037.88,3.98,4
B2,2,46112,500M,501.0,21335.0,1248.0,3.37,0
B2,2,46110,500M,501.0,9860.0,756.0,5.56,3
B2,4,5204,10M,7.09,-1,31.09,1.91,3
B2,4,5204,10M,7.63,-1,26.69,2.4,2
B2,4,5204,10M,8.59,-1,26.17,2.75,0
B2,4,46112,10M,10.2,138.0,20.0,4.29,4
B2,4,5204,10M,8.54,-1,27.15,2.64,1
B2,4,46112,10M,10.0,213.0,18.0,4.66,0
B2,4,46112,10M,10.2,147.0,20.0,4.27,1
B2,4,5204,10M,8.59,-1,27.35,2.63,4
B2,4,46112,10M,10.0,191.0,28.0,3.01,3
B2,4,46112,10M,10.3,124.0,20.0,4.3,2
B2,4,5201,10M,6.44,-1,14.32,3.77,2
B2,4,46114,10M,10.2,117.0,30.0,2.86,3
B2,4,46114,10M,10.3,104.0,25.0,3.47,2
B2,4,5201,10M,8.05,-1,21.88,3.09,3
B2,4,5201,10M,8.01,-1,23.2,2.89,1
B2,4,46114,10M,10.4,123.0,24.0,3.62,0
B2,4,5202,10M,7.43,-1,20.78,3.0,4
B2,4,46114,10M,10.2,121.0,25.0,3.42,1
B2,4,5201,10M,6.98,-1,17.16,3.41,0
B2,4,5201,10M,7.18,-1,16.34,3.69,4
B2,4,5202,10M,6.5,-1,18.79,2.9,0
B2,4,5202,10M,7.07,-1,21.09,2.81,1
B2,4,46114,10M,10.1,110.0,25.0,3.38,4
B2,4,5202,10M,7.61,-1,29.08,2.19,3
B2,4,5202,10M,7.45,-1,21.34,2.93,2
B2,4,46116,10M,10.8,202.0,25.82,3.51,0
B2,4,5203,10M,7.81,-1,25.62,2.56,1
B2,4,5203,10M,7.83,-1,24.53,2.68,0
B2,4,46116,10M,10.6,124.0,26.79,3.33,1
B2,4,46116,10M,10.3,152.0,30.0,2.88,3
B2,4,5203,10M,7.99,-1,25.86,2.59,2
B2,4,5203,10M,7.14,-1,31.04,1.93,3
B2,4,46116,10M,10.0,80.0,26.0,3.24,2
B2,4,5203,10M,8.1,-1,25.51,2.66,4
B2,4,46116,10M,10.4,76.0,27.0,3.22,4
B2,4,46110,10M,10.4,121.0,15.0,5.8,4
B2,4,46110,10M,10.1,163.0,21.0,4.02,3
B2,4,46110,10M,10.2,84.0,13.0,6.61,2
B2,4,46110,10M,10.5,144.0,16.0,5.52,0
B2,4,46110,10M,10.1,106.0,22.0,3.86,1
B2,4,46110,50M,50.3,1288.0,247.0,1.71,4
B2,4,46110,50M,50.9,1929.0,47.0,9.08,0
B2,4,46110,50M,50.3,1680.0,229.0,1.84,1
B2,4,46110,50M,50.3,379.0,152.0,2.77,3
B2,4,46110,50M,50.8,697.0,153.0,2.78,2
B2,4,5203,50M,47.1,-1,205.34,1.92,2
B2,4,46116,50M,51.1,385.0,167.95,2.55,3
B2,4,46116,50M,50.2,891.0,210.0,2.01,2
B2,4,5203,50M,47.7,-1,160.71,2.49,3
B2,4,5203,50M,45.6,-1,247.49,1.54,1
B2,4,46116,50M,50.0,2398.0,145.0,2.89,0
B2,4,46116,50M,51.2,2195.0,259.95,1.65,1
B2,4,5203,50M,44.2,-1,156.77,2.36,0
B2,4,5203,50M,45.5,-1,253.25,1.51,4
B2,4,46116,50M,50.6,917.0,262.0,1.62,4
B2,4,46114,50M,50.0,2229.0,155.0,2.71,0
B2,4,5201,50M,46.3,-1,229.77,1.69,1
B2,4,5202,50M,46.0,-1,171.53,2.25,4
B2,4,5201,50M,45.1,-1,49.36,7.66,0
B2,4,46114,50M,50.1,2679.0,246.0,1.71,1
B2,4,46114,50M,50.1,508.0,160.0,2.63,3
B2,4,5201,50M,46.9,-1,154.28,2.55,2
B2,4,5201,50M,47.8,-1,153.22,2.61,3
B2,4,46114,50M,50.8,1241.0,204.0,2.09,2
B2,4,5202,50M,47.6,-1,153.24,2.61,3
B2,4,5202,50M,46.9,-1,196.23,2.01,2
B2,4,5201,50M,46.2,-1,248.42,1.56,4
B2,4,5202,50M,40.0,-1,68.11,4.92,0
B2,4,5202,50M,45.4,-1,251.84,1.51,1
B2,4,46114,50M,50.3,1697.0,252.0,1.68,4
B2,4,5204,50M,43.6,-1,146.27,2.5,0
B2,4,46112,50M,50.4,1212.0,170.0,2.49,4
B2,4,5204,50M,45.5,-1,261.7,1.46,1
B2,4,5204,50M,47.7,-1,168.89,2.37,3
B2,4,5204,50M,46.8,-1,210.61,1.86,2
B2,4,46112,50M,50.3,375.0,152.0,2.78,3
B2,4,46112,50M,50.1,907.0,196.0,2.15,2
B2,4,46112,50M,50.1,889.0,65.0,6.47,0
B2,4,46112,50M,50.1,3227.0,251.0,1.67,1
B2,4,5204,50M,47.4,-1,262.47,1.52,4
B2,4,46114,100M,101.0,1541.0,330.0,2.56,3
B2,4,5203,100M,95.0,-1,331.35,2.41,3
B2,4,46110,100M,100.0,3753.0,213.0,3.94,4
B2,4,5201,100M,93.1,-1,349.09,2.24,0
B2,4,5202,100M,90.7,-1,211.12,3.6,2
B2,4,46116,100M,101.0,1189.0,315.0,2.69,0
B2,4,46116,100M,101.0,3410.0,348.3,2.43,1
B2,4,5202,100M,93.2,-1,281.79,2.77,3
B2,4,5201,100M,95.3,-1,350.19,2.28,1
B2,4,5203,100M,90.5,-1,403.85,1.88,2
B2,4,46114,100M,100.0,3557.0,398.0,2.11,2
B2,4,46114,100M,100.0,1178.0,307.0,2.74,0
B2,4,5203,100M,96.2,-1,308.38,2.62,0
B2,4,46112,100M,100.0,4159.0,325.0,2.58,4
B2,4,5201,100M,96.5,-1,242.77,3.33,3
B2,4,46116,100M,101.0,1409.0,342.0,2.48,3
B2,4,5202,100M,93.8,-1,307.52,2.56,1
B2,4,5202,100M,96.4,-1,257.29,3.14,0
B2,4,46116,100M,100.0,1474.0,322.0,2.61,2
B2,4,5201,100M,94.4,-1,291.65,2.72,2
B2,4,5204,100M,97.1,-1,327.81,2.48,4
B2,4,5203,100M,90.9,-1,381.0,2.0,1
B2,4,46114,100M,100.0,3196.0,381.0,2.2,1
B2,4,46110,100M,101.0,2428.0,291.0,2.91,2
B2,4,5204,100M,96.8,-1,316.87,2.56,0
B2,4,46112,100M,100.0,4219.0,305.0,2.75,1
B2,4,5202,100M,94.4,-1,326.36,2.43,4
B2,4,46112,100M,101.0,884.0,256.0,3.29,0
B2,4,5203,100M,94.3,-1,350.13,2.26,4
B2,4,5204,100M,95.5,-1,349.24,2.3,1
B2,4,46110,100M,101.0,862.0,240.0,3.52,3
B2,4,46114,100M,101.0,2296.0,349.0,2.43,4
B2,4,5204,100M,95.9,-1,343.25,2.34,3
B2,4,46110,100M,101.0,2882.0,349.93,2.41,1
B2,4,46112,100M,100.0,2087.0,210.0,4.0,2
B2,4,46116,100M,100.0,2461.0,327.0,2.57,4
B2,4,46112,100M,101.0,1380.0,280.0,3.03,3
B2,4,5201,100M,84.6,-1,214.44,3.31,4
B2,4,46110,100M,101.0,1807.0,348.0,2.43,0
B2,4,5204,100M,88.2,-1,322.0,2.3,2
B2,4,5203,200M,190.0,-1,971.03,1.64,2
B2,4,46114,200M,200.0,13509.0,969.0,1.73,2
B2,4,46116,200M,201.0,4694.0,812.0,2.07,1
B2,4,5202,200M,191.0,-1,546.69,2.93,3
B2,4,5201,200M,193.0,-1,661.99,2.44,1
B2,4,5201,200M,192.0,-1,637.28,2.53,0
B2,4,5202,200M,194.0,-1,479.79,3.39,2
B2,4,46116,200M,200.0,4106.0,709.0,2.37,0
B2,4,46114,200M,201.0,18748.0,630.0,2.67,3
B2,4,46110,200M,201.0,13720.0,320.0,5.26,4
B2,4,5203,200M,188.0,-1,632.43,2.49,3
B2,4,5203,200M,193.0,-1,710.69,2.28,1
B2,4,5204,200M,193.0,-1,418.74,3.87,4
B2,4,46114,200M,201.0,6355.0,709.0,2.38,1
B2,4,5202,200M,195.0,-1,725.3,2.26,0
B2,4,46116,200M,200.0,16958.0,590.0,2.85,2
B2,4,5201,200M,186.0,-1,782.93,1.99,2
B2,4,5201,200M,193.0,-1,605.19,2.68,3
B2,4,46112,200M,201.0,9838.0,784.0,2.15,4
B2,4,46116,200M,200.0,13869.0,699.94,2.4,3
B2,4,5202,200M,196.0,-1,801.35,2.05,1
B2,4,46114,200M,200.0,2928.0,775.0,2.17,0
B2,4,5203,200M,192.0,-1,776.04,2.08,0
B2,4,5204,200M,196.0,-1,813.55,2.02,1
B2,4,46110,200M,200.0,12144.0,603.72,2.78,3
B2,4,5203,200M,192.0,-1,866.37,1.86,4
B2,4,46114,200M,201.0,12671.0,866.33,1.95,4
B2,4,46112,200M,201.0,4326.0,724.0,2.32,0
B2,4,46112,200M,201.0,4155.0,800.0,2.1,1
B2,4,5202,200M,188.0,-1,786.17,2.01,4
B2,4,46110,200M,201.0,12371.0,781.0,2.15,2
B2,4,5204,200M,194.0,-1,710.11,2.29,0
B2,4,46110,200M,200.0,5894.0,636.0,2.64,0
B2,4,5204,200M,190.0,-1,592.44,2.69,2
B2,4,46116,200M,201.0,4761.0,417.0,4.05,4
B2,4,5201,200M,187.0,-1,322.47,4.86,4
B2,4,46112,200M,201.0,10800.0,544.0,3.09,3
B2,4,46112,200M,200.0,24732.0,479.0,3.51,2
B2,4,5204,200M,191.0,-1,702.38,2.29,3
