timeslot;eth_dst;eth_src;eth_type;ipv4_src;ipv4_dst;in_port;packet_count;byte_count;duration_sec;idle_timeout_s;hard_timeout_s;priority;flow_id
76;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2107669;120327295298;40;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
76;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2107668;120327295224;40;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
77;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2208536;126085548744;42;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
77;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2208536;126085548744;42;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
77;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2208536;126085548744;42;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
77;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2208535;126085548670;42;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
78;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2284554;130425889492;44;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
78;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2284554;130425889492;44;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
78;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2284554;130425889492;44;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
78;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2284553;130425889418;44;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
79;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2389772;136431999808;46;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
79;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2389772;136431999808;46;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
79;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2389772;136431999808;46;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
79;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2389771;136431999734;46;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
80;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2496575;142529191694;48;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
80;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2496575;142529191694;48;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
80;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2496575;142529191694;48;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
80;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2496574;142529191620;48;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
81;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2603310;148623088412;51;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
81;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2603310;148623088412;50;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
81;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2603310;148623088412;51;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
81;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2603309;148623088338;50;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
82;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2709104;154662648776;53;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
82;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2709104;154662648776;53;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
82;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2709104;154662648776;53;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
82;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2709103;154662648702;53;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
83;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2815002;160708349196;55;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
83;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2815002;160708349196;55;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
83;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2815002;160708349196;55;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
83;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2815001;160708349122;55;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
84;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2910751;166170476606;57;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
84;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2910751;166170476606;57;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
84;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2910751;166170476606;57;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
84;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2910750;166170476532;57;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
85;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;3012828;171997538520;59;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
85;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;2924;155065416;1;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
85;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2924;155065416;1;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
85;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;3012828;171997538520;59;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
85;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;3012828;171997538520;59;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
85;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2923;155065342;1;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
85;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;3012827;171997538446;59;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
86;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;3012828;171997538520;61;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
86;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;114820;6542934584;3;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
86;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;114820;6542934584;3;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
86;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;3012828;171997538520;61;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
86;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;3012828;171997538520;61;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
86;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;114819;6542934510;3;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
86;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;3012827;171997538446;61;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
87;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;226126;12897922452;5;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
87;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;226126;12897922452;5;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
87;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;226125;12897922378;5;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
88;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;332887;18993438806;7;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
88;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;332887;18993438806;7;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
88;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;332886;18993438732;7;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
89;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;485812;27714669272;9;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
89;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;485812;27714669272;9;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
89;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;485811;27714669198;9;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
90;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;594626;33927074308;11;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
90;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;594626;33927074308;11;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
90;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;594625;33927074234;11;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
91;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;704929;40223821634;13;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
91;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;704929;40223821634;13;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
91;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;704928;40223821560;13;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
92;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;808634;46144493956;15;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
92;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;808634;46144493956;15;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
92;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;808633;46144493882;15;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
93;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;921627;52595395198;17;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
93;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;921627;52595395198;17;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
93;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;921626;52595395124;17;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
94;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;1030899;58833565366;19;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
94;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1030899;58833565366;19;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
94;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;1030898;58833565292;19;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
95;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;1136076;64838582152;21;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
95;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1136076;64838582152;21;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
95;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;1136075;64838582078;21;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
96;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;1245302;71074555268;23;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
96;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1245302;71074555268;23;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
96;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;1245301;71074555194;23;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
97;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;1353163;77233179574;25;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
97;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1353163;77233179574;25;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
97;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;1353162;77233179500;25;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
98;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;1460000;83333078480;27;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
98;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1460000;83333078480;27;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
98;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;1459999;83333078406;27;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
99;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;1567401;89464817746;29;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
99;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1567401;89464817746;29;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
99;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;1567400;89464817672;29;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
100;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;1677500;95750187480;31;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
100;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1677500;95750187480;31;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
100;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;1677499;95750187406;31;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
101;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;1789526;102145736452;33;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
101;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1789526;102145736452;33;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
101;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;1789525;102145736378;33;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
102;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;1898917;108390430474;35;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
102;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1898917;108390430474;35;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
102;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;1898916;108390430400;35;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
103;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;2008258;114631854596;37;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
103;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2008258;114631854596;37;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
103;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2008257;114631854522;37;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
104;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;2115945;120779550562;39;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
104;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2115945;120779550562;39;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
104;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2115944;120779550488;39;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
105;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;2215481;126462077218;41;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
105;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2215481;126462077218;41;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
105;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2215480;126462077144;41;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
106;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;2322469;132570785986;43;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
106;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2322469;132570785986;43;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
106;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2322468;132570785912;43;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
107;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;2424932;138420054872;45;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
107;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2424932;138420054872;45;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
107;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2424931;138420054798;45;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
108;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;2536968;144815568728;47;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
108;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2536968;144815568728;47;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
108;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2536967;144815568654;47;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
109;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;2647715;151138173414;49;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
109;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2647715;151138173414;49;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
109;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2647714;151138173340;49;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
110;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;2740897;156458129210;51;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
110;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2740897;156458129210;51;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
110;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2740896;156458129136;51;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
111;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;2845044;162403986496;53;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
111;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2845044;162403986496;53;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
111;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;2845043;162403986422;53;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
112;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;3;2952891;168560415862;55;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-3
112;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2952891;168560415862;55;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
