timeslot;switch_id;eth_dst;eth_src;eth_type;ipv4_src;ipv4_dst;in_port;packet_count;byte_count;duration_sec;idle_timeout_s;hard_timeout_s;priority;flow_id
22;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;56564;3224958728;5;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
22;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;1806;119204;0;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
22;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;7658;433642540;0;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
22;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;17320;1143128;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
22;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;13034;860252;5;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
22;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;21616;1426664;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
22;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;94181;5374925098;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
22;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;75376;4299942144;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
22;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;1806;119204;0;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
22;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;94180;5374925024;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
22;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;13034;860252;5;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
22;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;75375;4299942070;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
22;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;7657;433642466;0;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
22;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;56563;3224958654;5;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
22;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;17319;1143054;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
22;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;21616;1426664;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
23;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;22977;1516482;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
23;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;1;66;0;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
23;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;17319;1143054;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
23;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;99979;5704741126;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1;74;0;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;21615;1426590;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
23;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;94181;5374925098;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;75376;4299942144;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;22978;1516556;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
23;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;99979;5704741126;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;17320;1143128;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
23;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1;74;0;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;21616;1426664;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
23;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;94181;5374925098;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;75376;4299942144;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;1;74;0;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
23;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;22978;1516556;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
23;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;99979;5704741126;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;17320;1143128;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
23;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1;74;0;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;21616;1426664;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
23;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;94181;5374925098;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;75376;4299942144;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
23;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;1;74;0;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
23;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;1;66;0;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
23;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;22978;1516556;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
23;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;94180;5374925024;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
23;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;75375;4299942070;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
23;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;99978;5704741052;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
23;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;17319;1143054;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
23;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;1;74;0;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
23;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;21616;1426664;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
24;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;25974;1714284;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
24;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;18442;1217172;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
24;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;113035;6449911286;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
24;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;80294;4583160060;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
24;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;21615;1426590;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
24;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;94181;5374925098;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
24;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;25975;1714358;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
24;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;113035;6449911286;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
24;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;80294;4583160060;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
24;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;21616;1426664;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
24;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;94181;5374925098;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
24;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;18443;1217246;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
24;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;25975;1714358;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
24;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;113035;6449911286;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
24;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;80294;4583160060;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
24;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;21616;1426664;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
24;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;94181;5374925098;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
24;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;18443;1217246;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
24;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;80293;4583159986;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
24;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;25975;1714358;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
24;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;94180;5374925024;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
24;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;113034;6449911212;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
24;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;18443;1217246;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
24;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;21616;1426664;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
25;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;9529;628914;1;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
25;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;25974;1714284;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
25;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;30257;1996962;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
25;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;113035;6449911286;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
25;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;131820;7524892920;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
25;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;41458;2365551516;1;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
25;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;25975;1714358;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
25;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;9530;628988;1;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
25;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;113035;6449911286;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
25;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;131820;7524892920;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
25;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;41458;2365551516;1;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
25;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;30258;1997036;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
25;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;25975;1714358;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
25;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;9530;628988;1;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
25;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;113035;6449911286;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
25;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;131820;7524892920;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
25;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;41458;2365551516;1;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
25;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;30258;1997036;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
25;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;41457;2365551442;1;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
25;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;131819;7524892846;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
25;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;25975;1714358;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
25;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;113034;6449911212;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
25;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;9530;628988;1;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
25;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;30258;1997036;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
26;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;2;140;0;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
26;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;31424;2073984;3;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
26;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;30257;1996962;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
26;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;131820;7524892920;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
26;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;1;66;0;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
26;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;136938;7817665356;3;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
26;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1;74;0;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
26;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;1;74;0;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
26;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;31425;2074058;3;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
26;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;131820;7524892920;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
26;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;136938;7817665356;3;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
26;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;30258;1997036;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
26;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;1;74;0;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
26;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;1;66;0;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
26;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;31425;2074058;3;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
