12,00:00:00:00:00:01-00:00:00:00:00:04-4-0x800,0,1305919096,5,23444,3,2019-09-15 15:51:18.595483
12,00:00:00:00:00:03-00:00:00:00:00:01-4-0x800,0,4334318,5,65671,9,2019-09-15 15:51:18.595486
12,00:00:00:00:00:01-00:00:00:00:00:03-1-0x800,0,4258742580,5,95542,9,2019-09-15 15:51:18.595490
12,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,3422228,5,51840,13,2019-09-15 15:51:18.595493
12,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,384260,5,5822,3,2019-09-15 15:51:18.595497
12,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,3422228,5,51840,13,2019-09-15 15:51:18.595501
12,00:00:00:00:00:03-00:00:00:00:00:01-1-0x800,0,4334244,5,65670,9,2019-09-15 15:51:18.595505
12,00:00:00:00:00:01-00:00:00:00:00:04-3-0x800,0,3920484742,5,104107,13,2019-09-15 15:51:18.595508
12,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,6766254,5,102429,19,2019-09-15 15:51:18.595512
12,00:00:00:00:00:04-00:00:00:00:00:01-1-0x800,0,384186,5,5821,3,2019-09-15 15:51:18.595515
12,00:00:00:00:00:01-00:00:00:00:00:04-2-0x800,0,1305919096,5,23444,3,2019-09-15 15:51:18.595519
12,00:00:00:00:00:01-00:00:00:00:00:03-2-0x800,0,4258742654,5,95543,9,2019-09-15 15:51:18.595522
12,00:00:00:00:00:04-00:00:00:00:00:01-1-0x800,0,3422154,5,51839,13,2019-09-15 15:51:18.595525
12,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,7319437248,5,175580,19,2019-09-15 15:51:18.595529
12,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,6766254,5,102429,19,2019-09-15 15:51:18.595545
12,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,7319437174,5,175579,19,2019-09-15 15:51:18.595549
13,00:00:00:00:00:01-00:00:00:00:00:04-1-0x800,0,3724565712,5,66896,9,2019-09-15 15:51:24.646104
13,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,1240602,5,18797,9,2019-09-15 15:51:24.646115
13,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,9518124,5,144124,25,2019-09-15 15:51:24.646120
13,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,1240676,5,18798,9,2019-09-15 15:51:24.646125
13,00:00:00:00:00:01-00:00:00:00:00:04-4-0x800,0,3724565786,5,66897,9,2019-09-15 15:51:24.646130
13,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,222288,5,3368,1,2019-09-15 15:51:24.646134
13,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,316694614,5,6331,1,2019-09-15 15:51:24.646138
13,00:00:00:00:00:03-00:00:00:00:00:01-2-0x800,0,6956300,5,105086,15,2019-09-15 15:51:24.646142
13,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,9290674116,5,219942,25,2019-09-15 15:51:24.646149
13,00:00:00:00:00:01-00:00:00:00:00:02-4-0x800,0,316694614,5,6331,1,2019-09-15 15:51:24.646154
13,00:00:00:00:00:04-00:00:00:00:00:01-4-0x800,0,1240676,5,18798,9,2019-09-15 15:51:24.646158
13,00:00:00:00:00:01-00:00:00:00:00:04-4-0x800,0,3724565786,5,66897,9,2019-09-15 15:51:24.646162
