18,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,284432066214,5,5006355,102
18,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,284432066140,5,5006354,102
18,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,80232240,5,1215640,102
18,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,284432066214,5,5006355,102
18,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,80232240,5,1215640,102
19,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,85276958,5,1292075,108
19,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,303465773678,5,5339775,108
19,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,303465773604,5,5339774,108
19,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,85276884,5,1292074,108
19,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,303465773678,5,5339775,108
19,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,85276884,5,1292074,108
20,00:00:00:00:00:01-00:00:00:00:00:02-5-0x806,0,42,5,1,3
20,00:00:00:00:00:02-00:00:00:00:00:01-2-0x806,0,42,5,1,3
20,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,88487330,5,1340717,114
20,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,315577225280,5,5551836,114
20,00:00:00:00:00:01-00:00:00:00:00:02-3-0x806,0,42,5,1,3
20,00:00:00:00:00:02-00:00:00:00:00:01-1-0x806,0,0,5,0,3
20,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,315577225206,5,5551835,114
20,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,88487256,5,1340716,114
20,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,3
20,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,42,5,1,3
20,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,315577225280,5,5551836,114
20,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,88487256,5,1340716,114
21,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,91446044,5,1385546,120
21,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,326742116602,5,5747309,120
21,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,326742116528,5,5747308,120
21,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,91445970,5,1385545,120
21,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,326742116602,5,5747309,120
21,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,91445970,5,1385545,120
