snapshot_count, flow_id, flow["hard_timeout_s"], flow["byte_count"], flow["idle_timeout_s"], flow["packet_count"], flow["duration_sec"], timestamp
576,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,309652852,5,4688226,765,2019-09-15 18:39:43.677550
576,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,507700800,5,7686332,771,2019-09-15 18:39:43.677552
576,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,598593509396,5,13002010,771,2019-09-15 18:39:43.677554
576,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,309652778,5,4688225,765,2019-09-15 18:39:43.677556
576,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,589120843964,5,11675966,765,2019-09-15 18:39:43.677558
576,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,598593509322,5,13002009,771,2019-09-15 18:39:43.677561
576,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,507700726,5,7686331,771,2019-09-15 18:39:43.677562
576,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,589120844038,5,11675967,765,2019-09-15 18:39:43.677565
576,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,699898604,5,10594542,769,2019-09-15 18:39:43.677567
576,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,507700726,5,7686331,771,2019-09-15 18:39:43.677569
576,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,598593509396,5,13002010,771,2019-09-15 18:39:43.677571
576,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,309652778,5,4688225,765,2019-09-15 18:39:43.677573
576,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,641521754370,5,14273661,769,2019-09-15 18:39:43.677575
577,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,647633282196,5,14410214,775,2019-09-15 18:39:49.880702
577,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,707867840,5,10715288,775,2019-09-15 18:39:49.880708
577,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,594506101658,5,11770305,771,2019-09-15 18:39:49.880711
577,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,311079838,5,4709847,771,2019-09-15 18:39:49.880713
577,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,509209560,5,7709192,777,2019-09-15 18:39:49.880715
577,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,604286948118,5,13101743,777,2019-09-15 18:39:49.880717
577,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,311079764,5,4709846,771,2019-09-15 18:39:49.880719
577,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,594506101584,5,11770304,771,2019-09-15 18:39:49.880721
577,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,604286948044,5,13101742,777,2019-09-15 18:39:49.880724
577,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,509209486,5,7709191,777,2019-09-15 18:39:49.880726
577,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,594506101658,5,11770305,771,2019-09-15 18:39:49.880728
577,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,707867840,5,10715288,775,2019-09-15 18:39:49.880730
577,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,509209486,5,7709191,777,2019-09-15 18:39:49.880732
577,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,604286948118,5,13101743,777,2019-09-15 18:39:49.880734
577,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,311079764,5,4709846,771,2019-09-15 18:39:49.880736
577,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,647633282270,5,14410215,775,2019-09-15 18:39:49.880738
578,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,653480395866,5,14541161,781,2019-09-15 18:39:55.899330
578,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,715609112,5,10832580,781,2019-09-15 18:39:55.899336
578,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,599670199318,5,11860775,777,2019-09-15 18:39:55.899339
578,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,312448216,5,4730580,777,2019-09-15 18:39:55.899341
578,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,510662220,5,7731202,783,2019-09-15 18:39:55.899343
578,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,609769768012,5,13197786,783,2019-09-15 18:39:55.899345
578,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,312448142,5,4730579,777,2019-09-15 18:39:55.899347
578,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,599670199244,5,11860774,777,2019-09-15 18:39:55.899349
578,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,609769767938,5,13197785,783,2019-09-15 18:39:55.899352
578,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,510662146,5,7731201,783,2019-09-15 18:39:55.899356
578,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,599670199318,5,11860775,777,2019-09-15 18:39:55.899358
578,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,715609112,5,10832580,781,2019-09-15 18:39:55.899360
578,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,510662146,5,7731201,783,2019-09-15 18:39:55.899362
578,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,609769768012,5,13197786,783,2019-09-15 18:39:55.899364
578,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,312448142,5,4730579,777,2019-09-15 18:39:55.899366
578,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,653480395940,5,14541162,781,2019-09-15 18:39:55.899368
579,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,659469685308,5,14675514,787,2019-09-15 18:40:01.910218
579,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,723629564,5,10954102,787,2019-09-15 18:40:01.910225
579,00:00:00:00:00:01-00:00:00:00:00:02-5-0x806,0,42,5,1,0,2019-09-15 18:40:01.910228
579,00:00:00:00:00:02-00:00:00:00:00:01-2-0x806,0,42,5,1,0,2019-09-15 18:40:01.910230
579,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,604972080780,5,11953646,783,2019-09-15 18:40:01.910232
579,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,313853026,5,4751865,783,2019-09-15 18:40:01.910235
579,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,512133558,5,7753495,789,2019-09-15 18:40:01.910237
579,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,615322855790,5,13295055,789,2019-09-15 18:40:01.910239
579,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,313852952,5,4751864,783,2019-09-15 18:40:01.910241
579,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,604972080706,5,11953645,783,2019-09-15 18:40:01.910243
579,00:00:00:00:00:01-00:00:00:00:00:02-3-0x806,0,42,5,1,0,2019-09-15 18:40:01.910246
579,00:00:00:00:00:02-00:00:00:00:00:01-1-0x806,0,0,5,0,0,2019-09-15 18:40:01.910248
579,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,615322855716,5,13295054,789,2019-09-15 18:40:01.910251
579,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,512133484,5,7753494,789,2019-09-15 18:40:01.910253
579,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,0,2019-09-15 18:40:01.910255
579,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,0,5,0,0,2019-09-15 18:40:01.910257
579,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,604972080780,5,11953646,783,2019-09-15 18:40:01.910259
579,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,723629564,5,10954102,787,2019-09-15 18:40:01.910261
579,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,512133484,5,7753494,789,2019-09-15 18:40:01.910263
579,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,615322855790,5,13295055,789,2019-09-15 18:40:01.910265
579,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,313852952,5,4751864,783,2019-09-15 18:40:01.910267
579,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,659469685382,5,14675515,787,2019-09-15 18:40:01.910270
580,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,665469901594,5,14809605,793,2019-09-15 18:40:07.925104
580,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,731456702,5,11072695,793,2019-09-15 18:40:07.925109
580,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,610224507412,5,12045654,789,2019-09-15 18:40:07.925112
580,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,315244834,5,4772953,789,2019-09-15 18:40:07.925114
580,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,513616644,5,7775966,795,2019-09-15 18:40:07.925116
580,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,620919793922,5,13393097,795,2019-09-15 18:40:07.925118
580,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,315244760,5,4772952,789,2019-09-15 18:40:07.925120
580,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,610224507338,5,12045653,789,2019-09-15 18:40:07.925122
580,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,620919793848,5,13393096,795,2019-09-15 18:40:07.925125
580,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,513616570,5,7775965,795,2019-09-15 18:40:07.925127
580,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,610224507412,5,12045654,789,2019-09-15 18:40:07.925129
580,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,731456702,5,11072695,793,2019-09-15 18:40:07.925131
580,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,513616570,5,7775965,795,2019-09-15 18:40:07.925134
580,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,620919793922,5,13393097,795,2019-09-15 18:40:07.925137
580,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,315244760,5,4772952,789,2019-09-15 18:40:07.925139
580,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,665469901668,5,14809606,793,2019-09-15 18:40:07.925142
581,00:00:00:00:00:02-00:00:00:00:00:03-2-0x806,0,42,5,1,4,2019-09-15 18:40:13.934714
581,00:00:00:00:00:04-00:00:00:00:00:02-4-0x806,0,42,5,1,4,2019-09-15 18:40:13.934720
581,00:00:00:00:00:02-00:00:00:00:00:04-1-0x806,0,0,5,0,4,2019-09-15 18:40:13.934723
581,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,671400282002,5,14942085,799,2019-09-15 18:40:13.934725
581,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,739174676,5,11189634,799,2019-09-15 18:40:13.934727
581,00:00:00:00:00:03-00:00:00:00:00:02-5-0x806,0,42,5,1,4,2019-09-15 18:40:13.934730
581,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,615380577970,5,12135977,795,2019-09-15 18:40:13.934817
581,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,316611364,5,4793658,795,2019-09-15 18:40:13.934823
581,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,515076168,5,7798080,801,2019-09-15 18:40:13.934825
581,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,626426783166,5,13489563,801,2019-09-15 18:40:13.934827
581,00:00:00:00:00:02-00:00:00:00:00:03-1-0x806,0,0,5,0,4,2019-09-15 18:40:13.934830
581,00:00:00:00:00:03-00:00:00:00:00:02-4-0x806,0,42,5,1,4,2019-09-15 18:40:13.934832
581,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,316611290,5,4793657,795,2019-09-15 18:40:13.934834
581,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,615380577896,5,12135976,795,2019-09-15 18:40:13.934836
581,00:00:00:00:00:02-00:00:00:00:00:03-2-0x806,0,42,5,1,4,2019-09-15 18:40:13.934838
581,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,626426783092,5,13489562,801,2019-09-15 18:40:13.934841
581,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,515076094,5,7798079,801,2019-09-15 18:40:13.934843
581,00:00:00:00:00:04-00:00:00:00:00:02-1-0x806,0,0,5,0,4,2019-09-15 18:40:13.934845
581,00:00:00:00:00:02-00:00:00:00:00:04-2-0x806,0,0,5,0,4,2019-09-15 18:40:13.934847
581,00:00:00:00:00:02-00:00:00:00:00:03-2-0x806,0,0,5,0,4,2019-09-15 18:40:13.934849
581,00:00:00:00:00:03-00:00:00:00:00:02-1-0x806,0,0,5,0,4,2019-09-15 18:40:13.934851
581,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,615380577970,5,12135977,795,2019-09-15 18:40:13.934853
581,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,739174676,5,11189634,799,2019-09-15 18:40:13.934855
581,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,515076094,5,7798079,801,2019-09-15 18:40:13.934857
581,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,626426783166,5,13489563,801,2019-09-15 18:40:13.934859
581,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,316611290,5,4793657,795,2019-09-15 18:40:13.934861
581,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,671400282076,5,14942086,799,2019-09-15 18:40:13.934863
582,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,677399018462,5,15076587,805,2019-09-15 18:40:20.171220
582,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,747177506,5,11310889,805,2019-09-15 18:40:20.171225
582,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,620676326842,5,12228741,801,2019-09-15 18:40:20.171228
582,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,318014722,5,4814921,801,2019-09-15 18:40:20.171231
582,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,516571662,5,7820739,808,2019-09-15 18:40:20.171233
582,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,632069778898,5,13588417,808,2019-09-15 18:40:20.171235
582,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,318014648,5,4814920,801,2019-09-15 18:40:20.171237
582,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,620676326768,5,12228740,801,2019-09-15 18:40:20.171239
582,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,632069778824,5,13588416,808,2019-09-15 18:40:20.171242
582,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,516571588,5,7820738,808,2019-09-15 18:40:20.171244
582,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,620676326842,5,12228741,801,2019-09-15 18:40:20.171246
582,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,747177506,5,11310889,805,2019-09-15 18:40:20.171248
582,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,516571588,5,7820738,808,2019-09-15 18:40:20.171252
582,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,632069778898,5,13588417,808,2019-09-15 18:40:20.171254
582,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,318014648,5,4814920,801,2019-09-15 18:40:20.171256
582,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,677399018536,5,15076588,805,2019-09-15 18:40:20.171258
583,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,683306026250,5,15208445,811,2019-09-15 18:40:26.192445
583,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,754823606,5,11426739,811,2019-09-15 18:40:26.192451
583,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,625844342644,5,12319278,807,2019-09-15 18:40:26.192454
583,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,319384354,5,4835673,807,2019-09-15 18:40:26.192456
583,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,518031450,5,7842857,814,2019-09-15 18:40:26.192458
583,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,637579012098,5,13684925,814,2019-09-15 18:40:26.192460
583,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,319384280,5,4835672,807,2019-09-15 18:40:26.192463
583,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,625844342570,5,12319277,807,2019-09-15 18:40:26.192465
583,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,637579012024,5,13684924,814,2019-09-15 18:40:26.192467
583,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,518031376,5,7842856,814,2019-09-15 18:40:26.192469
583,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,625844342644,5,12319278,807,2019-09-15 18:40:26.192471
583,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,754823606,5,11426739,811,2019-09-15 18:40:26.192473
583,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,518031376,5,7842856,814,2019-09-15 18:40:26.192475
583,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,637579012098,5,13684925,814,2019-09-15 18:40:26.192477
583,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,319384280,5,4835672,807,2019-09-15 18:40:26.192479
583,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,683306026324,5,15208446,811,2019-09-15 18:40:26.192481
584,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,689227373996,5,15318226,817,2019-09-15 18:40:32.211816
584,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,757689704,5,11470164,817,2019-09-15 18:40:32.211822
584,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,631343126886,5,12415599,813,2019-09-15 18:40:32.211825
584,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,320841106,5,4857745,813,2019-09-15 18:40:32.211827
584,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,519605748,5,7866710,820,2019-09-15 18:40:32.211829
584,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,643519835086,5,13788995,820,2019-09-15 18:40:32.211831
584,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,320841032,5,4857744,813,2019-09-15 18:40:32.211834
584,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,631343126812,5,12415598,813,2019-09-15 18:40:32.211836
584,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,643519835012,5,13788994,820,2019-09-15 18:40:32.211838
584,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,519605674,5,7866709,820,2019-09-15 18:40:32.211840
584,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,631343126886,5,12415599,813,2019-09-15 18:40:32.211842
584,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,757689704,5,11470164,817,2019-09-15 18:40:32.211844
584,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,519605674,5,7866709,820,2019-09-15 18:40:32.211846
584,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,643519835086,5,13788995,820,2019-09-15 18:40:32.211848
584,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,320841032,5,4857744,813,2019-09-15 18:40:32.211850
584,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,689227374070,5,15318227,817,2019-09-15 18:40:32.211852
585,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,695267986156,5,15424042,823,2019-09-15 18:40:38.223014
585,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,759290072,5,11494412,823,2019-09-15 18:40:38.223020
585,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,637068415316,5,12515894,819,2019-09-15 18:40:38.223023
585,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,322358248,5,4880732,819,2019-09-15 18:40:38.223025
585,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,521254494,5,7891691,826,2019-09-15 18:40:38.223027
585,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,649742645508,5,13898006,826,2019-09-15 18:40:38.223029
585,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,322358174,5,4880731,819,2019-09-15 18:40:38.223032
585,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,637068415242,5,12515893,819,2019-09-15 18:40:38.223034
585,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,649742645434,5,13898005,826,2019-09-15 18:40:38.223036
585,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,521254420,5,7891690,826,2019-09-15 18:40:38.223038
585,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,637068415316,5,12515894,819,2019-09-15 18:40:38.223040
585,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,759290072,5,11494412,823,2019-09-15 18:40:38.223042
585,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,521254420,5,7891690,826,2019-09-15 18:40:38.223044
585,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,649742645508,5,13898006,826,2019-09-15 18:40:38.223046
585,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,322358174,5,4880731,819,2019-09-15 18:40:38.223048
585,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,695267986230,5,15424043,823,2019-09-15 18:40:38.223050
586,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,701234613094,5,15528555,829,2019-09-15 18:40:44.239645
586,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,760870904,5,11518364,829,2019-09-15 18:40:44.239650
586,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,642698802042,5,12614517,825,2019-09-15 18:40:44.239653
586,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,323850244,5,4903338,825,2019-09-15 18:40:44.239655
586,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,522881460,5,7916342,832,2019-09-15 18:40:44.239658
586,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,655881491134,5,14005543,832,2019-09-15 18:40:44.239660
586,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,323850170,5,4903337,825,2019-09-15 18:40:44.239662
586,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,642698801968,5,12614516,825,2019-09-15 18:40:44.239664
586,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,655881491060,5,14005542,832,2019-09-15 18:40:44.239666
586,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,522881386,5,7916341,832,2019-09-15 18:40:44.239668
586,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,642698802042,5,12614517,825,2019-09-15 18:40:44.239671
586,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,760870904,5,11518364,829,2019-09-15 18:40:44.239673
586,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,522881386,5,7916341,832,2019-09-15 18:40:44.239675
586,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,655881491134,5,14005543,832,2019-09-15 18:40:44.239677
586,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,323850170,5,4903337,825,2019-09-15 18:40:44.239679
586,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,701234613168,5,15528556,829,2019-09-15 18:40:44.239681
587,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,708166112640,5,15649972,835,2019-09-15 18:40:50.474110
587,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,762707684,5,11546194,835,2019-09-15 18:40:50.474116
587,00:00:00:00:00:01-00:00:00:00:00:02-5-0x806,0,42,5,1,1,2019-09-15 18:40:50.474120
587,00:00:00:00:00:02-00:00:00:00:00:01-2-0x806,0,42,5,1,1,2019-09-15 18:40:50.474122
587,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,649251880064,5,12729312,832,2019-09-15 18:40:50.474124
587,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,325586770,5,4929649,831,2019-09-15 18:40:50.474126
587,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,524758962,5,7944789,838,2019-09-15 18:40:50.474128
587,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,662968206028,5,14129674,838,2019-09-15 18:40:50.474131
587,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,325586696,5,4929648,831,2019-09-15 18:40:50.474133
587,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,649251879990,5,12729311,832,2019-09-15 18:40:50.474135
587,00:00:00:00:00:01-00:00:00:00:00:02-3-0x806,0,42,5,1,1,2019-09-15 18:40:50.474138
587,00:00:00:00:00:02-00:00:00:00:00:01-1-0x806,0,0,5,0,1,2019-09-15 18:40:50.474140
587,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,662968205954,5,14129673,838,2019-09-15 18:40:50.474142
587,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,524758888,5,7944788,838,2019-09-15 18:40:50.474144
587,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,1,2019-09-15 18:40:50.474147
587,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,0,5,0,1,2019-09-15 18:40:50.474149
587,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,649251880064,5,12729312,832,2019-09-15 18:40:50.474151
587,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,762707684,5,11546194,835,2019-09-15 18:40:50.474153
587,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,524758888,5,7944788,838,2019-09-15 18:40:50.474155
587,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,662968206028,5,14129674,838,2019-09-15 18:40:50.474157
587,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,325586696,5,4929648,831,2019-09-15 18:40:50.474159
587,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,708166112714,5,15649973,835,2019-09-15 18:40:50.474162
588,00:00:00:00:00:04-00:00:00:00:00:02-4-0x806,0,42,5,1,0,2019-09-15 18:40:56.486299
588,00:00:00:00:00:02-00:00:00:00:00:04-1-0x806,0,0,5,0,0,2019-09-15 18:40:56.486305
588,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,714035631796,5,15752770,841,2019-09-15 18:40:56.486308
588,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,764262974,5,11569759,841,2019-09-15 18:40:56.486310
588,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,654740691398,5,12825471,838,2019-09-15 18:40:56.486313
588,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,327041806,5,4951695,838,2019-09-15 18:40:56.486315
588,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,526340322,5,7968749,844,2019-09-15 18:40:56.486317
588,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,668935949400,5,14234208,844,2019-09-15 18:40:56.486319
588,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,327041732,5,4951694,837,2019-09-15 18:40:56.486321
588,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,654740691324,5,12825470,838,2019-09-15 18:40:56.486323
588,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,668935949326,5,14234207,844,2019-09-15 18:40:56.486325
588,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,526340248,5,7968748,844,2019-09-15 18:40:56.486327
