snapshot_count, flow_id, flow["hard_timeout_s"], flow["byte_count"], flow["idle_timeout_s"], flow["packet_count"], flow["duration_sec"], timestamp
63,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,33271062112,5,582196,21,2019-09-15 15:16:16.500851
63,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,8774634,5,132949,21,2019-09-15 15:16:16.500857
63,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,33271062112,5,582196,21,2019-09-15 15:16:16.500861
63,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,8774708,5,132950,21,2019-09-15 15:16:16.500866
63,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,33271062038,5,582195,21,2019-09-15 15:16:16.500870
64,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,11995574,5,181751,27,2019-09-15 15:16:22.825163
64,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,45422798982,5,794939,27,2019-09-15 15:16:22.825170
64,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,11995500,5,181750,27,2019-09-15 15:16:22.825174
64,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,45422798982,5,794939,27,2019-09-15 15:16:22.825177
64,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,11995574,5,181751,27,2019-09-15 15:16:22.825180
64,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,45422798908,5,794938,27,2019-09-15 15:16:22.825183
65,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,14809880,5,224392,33,2019-09-15 15:16:28.845419
65,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,56041826450,5,980861,33,2019-09-15 15:16:28.845426
65,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,14809806,5,224391,33,2019-09-15 15:16:28.845430
65,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,56041826450,5,980861,33,2019-09-15 15:16:28.845433
65,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,14809880,5,224392,33,2019-09-15 15:16:28.845436
65,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,56041826376,5,980860,33,2019-09-15 15:16:28.845438
66,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,17693882,5,268089,39,2019-09-15 15:16:34.866572
66,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,66920904892,5,1171306,39,2019-09-15 15:16:34.866582
66,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,17693808,5,268088,39,2019-09-15 15:16:34.866588
66,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,66920904892,5,1171306,39,2019-09-15 15:16:34.866592
66,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,17693882,5,268089,39,2019-09-15 15:16:34.866596
66,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,66920904818,5,1171305,39,2019-09-15 15:16:34.866600

67,00:00:00:00:00:02-00:00:00:00:00:01-2-0x806,0,42,5,1,4,2019-09-15 15:16:40.892700
67,00:00:00:00:00:01-00:00:00:00:00:02-5-0x806,0,42,5,1,4,2019-09-15 15:16:40.892709
67,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,20483570,5,310357,45,2019-09-15 15:16:40.892714
67,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,77459765750,5,1355795,45,2019-09-15 15:16:40.892718

67,00:00:00:00:00:01-00:00:00:00:00:02-3-0x806,0,42,5,1,4,2019-09-15 15:16:40.892724
67,00:00:00:00:00:02-00:00:00:00:00:01-1-0x806,0,0,5,0,4,2019-09-15 15:16:40.892727
67,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,20483496,5,310356,45,2019-09-15 15:16:40.892731
67,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,77459765750,5,1355795,45,2019-09-15 15:16:40.892735

67,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,4,2019-09-15 15:16:40.892740
67,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,42,5,1,4,2019-09-15 15:16:40.892744
67,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,20483570,5,310357,45,2019-09-15 15:16:40.892747
67,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,77459765676,5,1355794,45,2019-09-15 15:16:40.892751
68,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,23243492,5,352174,51,2019-09-15 15:16:46.914825
68,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,87871504834,5,1538053,51,2019-09-15 15:16:46.914835
68,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,23243418,5,352173,51,2019-09-15 15:16:46.914841
68,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,87871504834,5,1538053,51,2019-09-15 15:16:46.914845
68,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,23243492,5,352174,51,2019-09-15 15:16:46.914849
68,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,87871504760,5,1538052,51,2019-09-15 15:16:46.914853
69,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,25932464,5,392916,58,2019-09-15 15:16:53.258873
69,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,98040843186,5,1716029,58,2019-09-15 15:16:53.258882
69,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,25932390,5,392915,58,2019-09-15 15:16:53.258888
69,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,98040843186,5,1716029,58,2019-09-15 15:16:53.258892
69,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,25932464,5,392916,58,2019-09-15 15:16:53.258896
69,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,98040843112,5,1716028,58,2019-09-15 15:16:53.258900
70,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,34434452,5,521734,64,2019-09-15 15:16:59.294089
70,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,106221194666,5,1889437,64,2019-09-15 15:16:59.294096
70,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,34434378,5,521733,64,2019-09-15 15:16:59.294100
70,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,106221194666,5,1889437,64,2019-09-15 15:16:59.294102
70,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,34434452,5,521734,64,2019-09-15 15:16:59.294105
70,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,106221194592,5,1889436,64,2019-09-15 15:16:59.294107
71,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,44363558,5,672175,70,2019-09-15 15:17:05.318041
71,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,114470422876,5,2071382,70,2019-09-15 15:17:05.318052
71,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,44363484,5,672174,70,2019-09-15 15:17:05.318058
71,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,114470422876,5,2071382,70,2019-09-15 15:17:05.318062
71,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,44363558,5,672175,70,2019-09-15 15:17:05.318067
71,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,114470422802,5,2071381,70,2019-09-15 15:17:05.318071
72,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,54180002,5,820909,76,2019-09-15 15:17:11.341667
72,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,122619110410,5,2251213,76,2019-09-15 15:17:11.341678
72,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,54179928,5,820908,76,2019-09-15 15:17:11.341684
72,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,122619110410,5,2251213,76,2019-09-15 15:17:11.341689
72,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,54180002,5,820909,76,2019-09-15 15:17:11.341693
72,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,122619110336,5,2251212,76,2019-09-15 15:17:11.341697
73,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,310010,5,4697,1,2019-09-15 15:17:17.382322
73,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,1163506942,5,20435,1,2019-09-15 15:17:17.382331
73,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,62714528,5,950220,82,2019-09-15 15:17:17.382335
73,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,129664792656,5,2406680,82,2019-09-15 15:17:17.382340
73,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,309936,5,4696,1,2019-09-15 15:17:17.382346
73,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,62714454,5,950219,82,2019-09-15 15:17:17.382350
73,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,1163506942,5,20435,1,2019-09-15 15:17:17.382354
73,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,129664792656,5,2406680,82,2019-09-15 15:17:17.382358
73,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,1163506868,5,20434,1,2019-09-15 15:17:17.382362
73,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,62714528,5,950220,82,2019-09-15 15:17:17.382366
73,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,129664792582,5,2406679,82,2019-09-15 15:17:17.382371
73,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,310010,5,4697,1,2019-09-15 15:17:17.382374
74,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,3106694,5,47071,7,2019-09-15 15:17:23.684022
74,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,11717336936,5,205160,7,2019-09-15 15:17:23.684036
74,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,3106620,5,47070,7,2019-09-15 15:17:23.684044
74,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,11717336936,5,205160,7,2019-09-15 15:17:23.684049
74,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,11717336862,5,205159,7,2019-09-15 15:17:23.684054
74,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,3106694,5,47071,7,2019-09-15 15:17:23.684059
75,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,5673170,5,85957,13,2019-09-15 15:17:29.701416
75,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,21397298854,5,374607,13,2019-09-15 15:17:29.701425
75,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,5673096,5,85956,13,2019-09-15 15:17:29.701430
75,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,21397298854,5,374607,13,2019-09-15 15:17:29.701434
75,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,21397298780,5,374606,13,2019-09-15 15:17:29.701438
75,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,5673170,5,85957,13,2019-09-15 15:17:29.701442
76,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,14280956,5,216378,19,2019-09-15 15:17:35.721058
76,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,30242812972,5,559746,19,2019-09-15 15:17:35.721066
76,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,14280882,5,216377,19,2019-09-15 15:17:35.721071
76,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,30242812972,5,559746,19,2019-09-15 15:17:35.721075
76,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,30242812898,5,559745,19,2019-09-15 15:17:35.721079
76,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,14280956,5,216378,19,2019-09-15 15:17:35.721083
77,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,24332294,5,368671,25,2019-09-15 15:17:41.748746
77,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,38405713702,5,740447,25,2019-09-15 15:17:41.748756
77,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,24332220,5,368670,25,2019-09-15 15:17:41.748762
77,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,38405713702,5,740447,25,2019-09-15 15:17:41.748766
77,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,38405713628,5,740446,25,2019-09-15 15:17:41.748771
77,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,24332294,5,368671,25,2019-09-15 15:17:41.748774
78,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,29847848,5,452240,31,2019-09-15 15:17:47.772395
78,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,46437541550,5,897487,31,2019-09-15 15:17:47.772404
78,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,29847774,5,452239,31,2019-09-15 15:17:47.772410
78,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,46437541550,5,897487,31,2019-09-15 15:17:47.772414
78,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,46437541476,5,897486,31,2019-09-15 15:17:47.772419
78,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,29847848,5,452240,31,2019-09-15 15:17:47.772422
79,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,39709568,5,601660,38,2019-09-15 15:17:54.070013
79,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,55928647540,5,1098662,38,2019-09-15 15:17:54.070020
79,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,39709494,5,601659,38,2019-09-15 15:17:54.070024
79,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,55928647540,5,1098662,38,2019-09-15 15:17:54.070027
79,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,55928647466,5,1098661,38,2019-09-15 15:17:54.070029
79,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,39709568,5,601660,38,2019-09-15 15:17:54.070032

80,00:00:00:00:00:02-00:00:00:00:00:01-2-0x806,0,42,5,1,2,2019-09-15 15:18:00.091129
80,00:00:00:00:00:01-00:00:00:00:00:02-5-0x806,0,42,5,1,2,2019-09-15 15:18:00.091137
80,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,49281614,5,746691,44,2019-09-15 15:18:00.091141
80,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,63710157396,5,1270866,44,2019-09-15 15:18:00.091145

80,00:00:00:00:00:01-00:00:00:00:00:02-3-0x806,0,0,5,0,2,2019-09-15 15:18:00.091150
80,00:00:00:00:00:02-00:00:00:00:00:01-1-0x806,0,0,5,0,2,2019-09-15 15:18:00.091154
80,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,49281540,5,746690,44,2019-09-15 15:18:00.091161
80,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,63710157396,5,1270866,44,2019-09-15 15:18:00.091164

80,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,2,2019-09-15 15:18:00.091169
80,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,42,5,1,2,2019-09-15 15:18:00.091172
80,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,63710157322,5,1270865,44,2019-09-15 15:18:00.091176
80,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,49281614,5,746691,44,2019-09-15 15:18:00.091179
81,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,59709350,5,904687,50,2019-09-15 15:18:06.108965
81,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,72140583284,5,1457634,50,2019-09-15 15:18:06.108975
81,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,59709276,5,904686,50,2019-09-15 15:18:06.108981
81,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,72140583284,5,1457634,50,2019-09-15 15:18:06.108985
81,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,72140583210,5,1457633,50,2019-09-15 15:18:06.108990
81,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,59709350,5,904687,50,2019-09-15 15:18:06.108994
82,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,69576812,5,1054194,56,2019-09-15 15:18:12.127212
82,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,80132187488,5,1634584,56,2019-09-15 15:18:12.127218
82,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,69576738,5,1054193,56,2019-09-15 15:18:12.127222
82,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,80132187488,5,1634584,56,2019-09-15 15:18:12.127224
82,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,80132187414,5,1634583,56,2019-09-15 15:18:12.127227
82,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,69576812,5,1054194,56,2019-09-15 15:18:12.127229
83,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,79894196,5,1210518,62,2019-09-15 15:18:18.147892
83,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,88401111544,5,1818052,62,2019-09-15 15:18:18.147901
83,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,79894122,5,1210517,62,2019-09-15 15:18:18.147918
83,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,88401111544,5,1818052,62,2019-09-15 15:18:18.147921
83,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,88401111470,5,1818051,62,2019-09-15 15:18:18.147925
83,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,79894196,5,1210518,62,2019-09-15 15:18:18.147928
84,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,89953652,5,1362934,68,2019-09-15 15:18:24.502326
84,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,96831322522,5,2003545,68,2019-09-15 15:18:24.502335
84,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,89953578,5,1362933,68,2019-09-15 15:18:24.502342
84,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,96831322522,5,2003545,68,2019-09-15 15:18:24.502346
84,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,96831322448,5,2003544,68,2019-09-15 15:18:24.502351
84,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,89953652,5,1362934,68,2019-09-15 15:18:24.502355
85,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,99631430,5,1509567,74,2019-09-15 15:18:30.531159
85,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,104692366752,5,2177336,74,2019-09-15 15:18:30.531169
85,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,99631356,5,1509566,74,2019-09-15 15:18:30.531175
85,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,104692366752,5,2177336,74,2019-09-15 15:18:30.531179
85,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,104692366678,5,2177335,74,2019-09-15 15:18:30.531183
85,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,99631430,5,1509567,74,2019-09-15 15:18:30.531187
86,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,109926110,5,1665547,80,2019-09-15 15:18:36.554620
86,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,113156101362,5,2364353,80,2019-09-15 15:18:36.554630
86,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,109926036,5,1665546,80,2019-09-15 15:18:36.554636
86,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,113156101362,5,2364353,80,2019-09-15 15:18:36.554640
86,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,113156101288,5,2364352,80,2019-09-15 15:18:36.554644
86,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,109926110,5,1665547,80,2019-09-15 15:18:36.554649

87,00:00:00:00:00:02-00:00:00:00:00:01-2-0x806,0,42,5,1,4,2019-09-15 15:18:42.580353
87,00:00:00:00:00:01-00:00:00:00:00:02-5-0x806,0,42,5,1,4,2019-09-15 15:18:42.580365
87,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,119420276,5,1809398,86,2019-09-15 15:18:42.580369
87,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,120928014476,5,2536114,86,2019-09-15 15:18:42.580374

87,00:00:00:00:00:01-00:00:00:00:00:02-3-0x806,0,42,5,1,4,2019-09-15 15:18:42.580380
87,00:00:00:00:00:02-00:00:00:00:00:01-1-0x806,0,0,5,0,4,2019-09-15 15:18:42.580384
87,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,119420202,5,1809397,86,2019-09-15 15:18:42.580388
87,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,120928014476,5,2536114,86,2019-09-15 15:18:42.580392

87,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,4,2019-09-15 15:18:42.580397
87,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,42,5,1,4,2019-09-15 15:18:42.580400
87,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,120928014402,5,2536113,86,2019-09-15 15:18:42.580404
87,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,119420276,5,1809398,86,2019-09-15 15:18:42.580408
88,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,129251438,5,1958355,92,2019-09-15 15:18:48.618443
88,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,128748151504,5,2709712,92,2019-09-15 15:18:48.618453
88,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,129251364,5,1958354,92,2019-09-15 15:18:48.618459
88,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,128748151504,5,2709712,92,2019-09-15 15:18:48.618464
88,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,128748151430,5,2709711,92,2019-09-15 15:18:48.618468
88,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,129251438,5,1958355,92,2019-09-15 15:18:48.618472
89,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,140485166,5,2128563,98,2019-09-15 15:18:54.917850
89,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,138069073912,5,2915240,98,2019-09-15 15:18:54.917857
89,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,140485092,5,2128562,98,2019-09-15 15:18:54.917861
89,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,138069073912,5,2915240,98,2019-09-15 15:18:54.917863
89,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,138069073838,5,2915239,98,2019-09-15 15:18:54.917866
89,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,140485166,5,2128563,98,2019-09-15 15:18:54.917869
90,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,2500418,5,37885,5,2019-09-15 15:19:00.937368
90,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,5989968408,5,109168,5,2019-09-15 15:19:00.937375
90,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,2500344,5,37884,5,2019-09-15 15:19:00.937380
90,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,5989968408,5,109168,5,2019-09-15 15:19:00.937382
90,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,5989968334,5,109167,5,2019-09-15 15:19:00.937386
90,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,2500418,5,37885,5,2019-09-15 15:19:00.937388
91,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,5155004,5,78106,11,2019-09-15 15:19:06.971243
91,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,13867098792,5,249768,11,2019-09-15 15:19:06.971250
91,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,5154930,5,78105,11,2019-09-15 15:19:06.971256
91,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,13867098792,5,249768,11,2019-09-15 15:19:06.971261
91,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,13867098718,5,249767,11,2019-09-15 15:19:06.971265
91,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,5155004,5,78106,11,2019-09-15 15:19:06.971268
92,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,7892486,5,119583,17,2019-09-15 15:19:12.990516
92,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,23957441730,5,426677,17,2019-09-15 15:19:12.990525
92,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,7892412,5,119582,17,2019-09-15 15:19:12.990531
92,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,23957441730,5,426677,17,2019-09-15 15:19:12.990535
92,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,23957441656,5,426676,17,2019-09-15 15:19:12.990539
92,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,7892486,5,119583,17,2019-09-15 15:19:12.990543
93,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,11603864,5,175816,23,2019-09-15 15:19:19.018287
93,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,31212783552,5,562192,23,2019-09-15 15:19:19.018296
93,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,11603790,5,175815,23,2019-09-15 15:19:19.018303
93,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,31212783552,5,562192,23,2019-09-15 15:19:19.018307
93,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,31212783478,5,562191,23,2019-09-15 15:19:19.018311
93,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,11603864,5,175816,23,2019-09-15 15:19:19.018315
94,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,17989760,5,272572,30,2019-09-15 15:19:25.325719
94,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,37954075330,5,702257,30,2019-09-15 15:19:25.325729
94,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,17989686,5,272571,30,2019-09-15 15:19:25.325735
94,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,37954075330,5,702257,30,2019-09-15 15:19:25.325739
94,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,37954075256,5,702256,30,2019-09-15 15:19:25.325743
94,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,17989760,5,272572,30,2019-09-15 15:19:25.325747
95,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,27236228,5,412670,36,2019-09-15 15:19:31.356253
95,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,45893196346,5,876397,36,2019-09-15 15:19:31.356262
95,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,27236154,5,412669,36,2019-09-15 15:19:31.356267
95,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,45893196346,5,876397,36,2019-09-15 15:19:31.356271
95,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,45893196272,5,876396,36,2019-09-15 15:19:31.356275
95,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,27236228,5,412670,36,2019-09-15 15:19:31.356279
96,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,37341752,5,565784,42,2019-09-15 15:19:37.381495
96,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,54064313714,5,1057477,42,2019-09-15 15:19:37.381505
96,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,37341678,5,565783,42,2019-09-15 15:19:37.381511
96,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,54064313714,5,1057477,42,2019-09-15 15:19:37.381516
96,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,54064313640,5,1057476,42,2019-09-15 15:19:37.381521
